Run, Event, px, py, pz, energy, pt
149291, 645615006, 0.0447593, -5.92681, 4.37623, 7.52938, 5.92698
149291, 645615006, 4.64589, -0.563929, -0.00645194, 4.88701, 4.67999
149291, 645615006, -1.70936, 4.29411, 0.162456, 4.97892, 4.62183
149291, 645615006, -0.313202, -4.31706, 10.034, 10.9981, 4.3284
149291, 645615006, -3.05253, 1.73914, -30.9082, 31.1123, 3.5132
149291, 645615006, 3.27309, 0.946945, 6.83356, 7.70855, 3.40732
149291, 645615006, -2.1428, -2.46309, -32.4419, 32.6089, 3.26472
149291, 645615006, 0.5546, 3.18947, 3.88365, 5.17931, 3.23733
149291, 645615006, 1.70561, 2.7325, -16.6359, 16.9854, 3.22113
149291, 645615006, 2.98592, 0.751406, 2.65201, 4.1074, 3.07902
149291, 645615006, -2.61528, 1.50307, -69.6109, 69.6791, 3.01644
149291, 645607710, -2.43719, 1.84573, 2.76764, 4.18493, 3.05723
149291, 645622470, -50.6356, 63.0035, -918.186, 921.844, 80.8295
149291, 645622470, 35.5566, -46.8328, -207.671, 216.218, 58.8012
149291, 645622470, 23.3625, -13.1889, -236.566, 238.109, 26.8282
149291, 645622470, 3.27359, -8.17044, 26.1262, 27.7424, 8.80184
149291, 645622470, 1.51977, 6.30029, -96.4287, 96.6543, 6.481
149291, 645622470, 4.38541, -4.68576, -134.435, 134.6, 6.4178
149291, 645622470, 4.37319, 3.42128, -69.8321, 70.064, 5.55247
149291, 645622470, 0.129993, 4.82455, -0.170747, 4.91392, 4.8263
149291, 645622470, -4.10023, -1.42543, -1.87453, 4.84909, 4.34094
149291, 645622470, -1.69133, -3.85542, 26.5359, 26.8834, 4.21009
149291, 645622470, -2.23345, 2.8273, 6.4825, 7.53298, 3.60304
149291, 645622470, -1.56342, 3.23114, -5.99008, 7.04011, 3.5895
149291, 645622470, -2.22751, 2.08637, -2.37404, 3.90716, 3.05201
149291, 645619214, 91.2887, -6.3229, -15.3042, 93.0286, 91.5074
149291, 645619214, -65.4375, 31.5802, 345.484, 353.17, 72.6593
149291, 645619214, -8.58049, -34.7323, 755.138, 756.006, 35.7765
149291, 645619214, -5.15191, 10.7982, -34.5562, 36.6899, 11.9642
149291, 645619214, -9.22615, 2.67305, -27.9628, 29.7258, 9.60558
149291, 645619214, -7.74778, -3.19549, 27.0511, 28.4687, 8.38089
149291, 645619214, 6.09043, -5.7366, 4.28179, 9.88691, 8.36671
149291, 645619214, 4.84399, 6.68751, 98.0212, 98.3891, 8.25755
149291, 645619214, -6.58789, 0.434247, 3.88205, 7.82881, 6.60218
149291, 645619214, -0.484513, -5.05204, -28.188, 28.6994, 5.07522
149291, 645619214, -4.78907, -1.56376, 50.7342, 50.996, 5.03791
149291, 645619214, -1.6503, 4.73858, 27.4875, 27.9681, 5.01774
149291, 645619214, 4.87912, 0.896406, -15.3922, 16.2764, 4.96078
149291, 645619214, 3.09478, 3.7607, -136.224, 136.319, 4.87037
149291, 645619214, -3.65384, -2.58891, 6.5261, 8.06362, 4.47806
149291, 645619214, -0.245364, 4.33083, 3.20543, 5.60372, 4.33778
149291, 645619214, 4.2044, 0.736329, 123.439, 123.518, 4.26839
149291, 645619214, 3.99297, 1.00101, -36.683, 36.926, 4.11653
149291, 645619214, -1.83761, 3.50153, -118.341, 118.411, 3.95443
149291, 645619214, -1.42063, 3.39088, -31.51, 31.7368, 3.67645
149291, 645619214, 3.05483, -1.52855, -3.14891, 4.73858, 3.41591
149291, 645619214, -2.59434, -2.18359, -6.71158, 7.59746, 3.39097
149291, 645619214, 0.0831492, 3.38896, -4.74731, 5.93891, 3.38998
149291, 645619214, -3.30648, -0.551094, -3.45592, 4.92797, 3.35209
149291, 645619214, 3.05176, 0.773798, -151.672, 151.708, 3.14834
149291, 645651790, 13.2236, 71.185, -30.4431, 79.6831, 72.4028
149291, 645651790, -9.60446, -53.8909, -16.8212, 59.196, 54.74
149291, 645651790, -0.841784, -3.54753, -17.5556, 17.9317, 3.64604
149291, 645628358, -10.9113, -84.7814, 226.746, 242.789, 85.4807
149291, 645628358, -63.2004, 18.5486, -57.2689, 88.1834, 65.8661
149291, 645628358, 35.6717, 32.1441, 238.922, 243.886, 48.0178
149291, 645628358, 41.024, 21.6549, 118.128, 127.385, 46.3886
149291, 645628358, 18.5393, 3.08693, -85.3417, 87.5716, 18.7945
149291, 645628358, -15.1788, -0.175951, -45.4212, 48.1354, 15.1799
149291, 645628358, -2.09909, 14.4667, 20.6044, 25.5886, 14.6182
149291, 645628358, 11.6473, -3.35018, -242.448, 242.775, 12.1195
149291, 645628358, -5.0584, 7.33071, -18.3461, 20.6592, 8.90656
149291, 645628358, 0.251673, 7.94482, -31.5976, 32.7014, 7.94881
149291, 645628358, -1.88053, -7.27865, -11.0258, 13.6136, 7.51765
149291, 645628358, -6.65766, -2.76611, -44.1893, 44.8314, 7.20942
149291, 645628358, 3.87596, 5.29242, 6.17348, 9.19465, 6.55994
149291, 645628358, 3.57394, -4.56777, 23.0699, 23.8715, 5.79979
149291, 645628358, 5.53727, -1.53255, -52.7366, 53.0513, 5.74543
149291, 645628358, -2.06095, -5.34299, 1.47609, 6.26883, 5.7267
149291, 645628358, -4.68237, -2.92013, 51.5079, 51.8089, 5.51831
149291, 645628358, -5.32414, -0.798212, -0.508238, 5.68622, 5.38364
149291, 645628358, 2.38344, 4.41287, 54.8574, 55.1052, 5.0154
149291, 645628358, -4.09166, -1.2265, 15.2962, 15.9408, 4.27153
149291, 645628358, -3.48553, -1.80086, -4.43653, 6.08786, 3.92327
149291, 645628358, 1.43936, 3.50745, 11.0583, 11.7175, 3.7913
149291, 645628358, 3.45064, -1.38284, 144.294, 144.346, 3.71741
149291, 645628358, -3.47107, 0.944641, 2.20786, 4.31037, 3.59731
149291, 645628358, -0.85138, 3.38135, 15.5409, 15.9718, 3.48688
149291, 645628358, 3.4433, -0.143705, 6.75236, 7.69936, 3.4463
149291, 645628358, -0.676906, 3.27716, 34.8845, 35.0534, 3.34634
149291, 645628358, -0.996961, -3.13755, -12.1361, 12.5998, 3.29213
149291, 645628358, -1.27499, 2.91222, -49.2221, 49.3261, 3.17909
149291, 645628358, 2.57116, -1.772, -9.16136, 9.73085, 3.12264
149291, 645628358, -2.21732, -2.16582, 4.51539, 5.59402, 3.09956
149291, 645628358, -3.04711, -0.412587, -56.4235, 56.5143, 3.07492
149291, 645628358, -2.249, 2.05792, -14.7933, 15.1302, 3.04844
149291, 645688438, 121.968, -50.3941, -7.19161, 134.797, 131.968
149291, 645688438, -116.624, 38.2596, -625.113, 637.193, 122.739
149291, 645688438, -6.34999, 7.18227, -33.3067, 34.7759, 9.58683
149291, 645688438, 8.87807, 1.93104, 2.04498, 9.82392, 9.08565
149291, 645688438, -4.56439, -3.95016, 121.399, 121.557, 6.03635
149291, 645688438, -5.41052, -2.05857, 45.2059, 45.6063, 5.78891
149291, 645688438, -4.92835, -1.28425, -8.26581, 9.84666, 5.09293
149291, 645688438, 1.43557, 4.77001, 17.7266, 18.4845, 4.98136
149291, 645688438, -4.38648, 1.02809, 2.58208, 5.32961, 4.50535
149291, 645688438, -3.49716, 1.04864, -1.21046, 3.99155, 3.65099
149291, 645688438, 2.83962, 1.53913, -25.3694, 25.5812, 3.22992
149291, 645688438, 2.11153, -2.3382, 22.2661, 22.5103, 3.15051
149291, 645688438, 2.90755, 1.19592, 4.14163, 5.24095, 3.1439
149291, 645688438, -2.26501, 1.997, 32.5767, 32.7226, 3.01966
149291, 645672566, 43.748, -104.7, 293.795, 315.194, 113.472
149291, 645672566, -5.20268, 83.6803, -49.5551, 97.8889, 83.8419
149291, 645672566, -10.397, 6.54499, 2.22279, 13.0673, 12.2855
149291, 645672566, 10.3949, -4.08145, 172.469, 172.848, 11.1674
149291, 645672566, 0.492915, -10.2142, 14.312, 17.7117, 10.226
149291, 645672566, -7.90006, 1.35596, -147.054, 147.284, 8.01558
149291, 645672566, -4.05653, 5.44239, 5.60349, 8.97907, 6.78786
149291, 645672566, 5.51547, -0.265271, -34.7174, 35.173, 5.52185
149291, 645672566, -5.28166, -1.55811, 50.039, 50.3625, 5.5067
149291, 645672566, 1.28605, -5.10414, -73.8509, 74.0524, 5.26366
149291, 645672566, 4.26594, 1.91969, -10.9278, 12.0039, 4.67797
149291, 645672566, 0.546873, -4.5537, -5.52804, 7.39582, 4.58642
149291, 645672566, 3.61772, 2.30106, -0.769738, 4.66024, 4.28751
149291, 645672566, 3.65687, 2.22477, 73.6401, 73.7734, 4.28045
149291, 645672566, 1.62469, -3.84534, -196.575, 196.622, 4.17448
149291, 645672566, 2.22095, -3.16925, -11.3533, 12.0837, 3.86998
149291, 645672566, -3.77636, 0.122269, -0.321705, 3.85639, 3.77834
149291, 645672566, 2.51171, -2.00721, -89.5837, 89.6465, 3.21521
149291, 645672566, -2.0832, 2.27801, 68.7684, 68.8393, 3.08691
149291, 645692894, 67.5355, -38.5256, -24.9272, 81.9437, 77.7513
149291, 645692894, 57.5167, -10.7095, 289.286, 295.213, 58.5052
149291, 645692894, -38.5348, 42.6797, 25.1277, 64.2842, 57.5021
149291, 645692894, -50.2818, 21.1152, -21.8268, 60.3456, 54.5354
149291, 645692894, -9.70967, 6.22064, 11.2757, 16.1521, 11.5314
149291, 645692894, 5.22752, -9.88341, 11.8216, 16.5537, 11.1807
149291, 645692894, -6.29836, -2.18262, -3.09076, 7.66044, 6.66582
149291, 645692894, -5.92051, -2.35036, 31.1357, 31.8389, 6.36998
149291, 645692894, -5.81124, -0.924258, 1.66028, 6.42339, 5.88428
149291, 645692894, 2.31577, 4.0308, 0.77357, 4.90643, 4.64867
149291, 645692894, 1.60781, -3.4438, -61.7116, 61.8322, 3.80064
149291, 645692894, 0.756395, -3.32054, -15.1925, 15.6132, 3.4056
149291, 645692894, -3.13924, -0.645767, 59.9576, 60.0488, 3.20497
149291, 645705654, 29.915, 43.7479, -0.302771, 53.5947, 52.998
149291, 645705654, -46.924, -4.89841, 28.8778, 57.1082, 47.179
149291, 645705654, -16.4643, -40.3298, 26.5696, 51.8175, 43.5611
149291, 645705654, 37.7579, 10.0368, -431.495, 433.362, 39.0691
149291, 645705654, -25.4548, -7.36109, 110.336, 113.575, 26.4978
149291, 645705654, 17.7684, 9.10912, -16.2822, 26.1002, 19.9673
149291, 645705654, -0.475213, -9.36714, -23.7036, 25.6988, 9.37919
149291, 645705654, 8.21031, -3.81384, -82.7934, 83.2928, 9.05287
149291, 645705654, 2.0881, -8.36588, -3.19629, 9.69676, 8.62253
149291, 645705654, 5.88653, -3.27867, 13.6979, 15.4192, 6.73802
149291, 645705654, -3.40134, 4.90606, -91.1098, 91.3174, 5.9698
149291, 645705654, 2.65273, 5.12129, 97.2193, 97.4088, 5.76755
149291, 645705654, -4.60907, -3.43903, 8.7736, 10.6192, 5.75069
149291, 645705654, -0.0696212, 5.56528, -43.7081, 44.0918, 5.56571
149291, 645705654, -5.48859, 0.0734323, -10.1122, 11.6174, 5.48908
149291, 645705654, 0.758119, 4.95008, -4.68238, 6.96795, 5.0078
149291, 645705654, 3.37599, 3.64481, -13.8698, 14.7836, 4.96809
149291, 645705654, -3.31395, 2.79609, -0.443546, 4.60535, 4.33594
149291, 645705654, -2.50131, 3.45236, -21.754, 22.2105, 4.26325
149291, 645705654, 2.89129, -2.89666, -9.38355, 10.2901, 4.0927
149291, 645705654, -3.53008, -1.54696, -12.5787, 13.2153, 3.85416
149291, 645705654, -2.6433, 2.76326, -230.264, 230.298, 3.82396
149291, 645705654, 3.27634, -0.306382, -17.9503, 18.2583, 3.29063
149291, 645705654, 3.00732, 0.871801, 2.3231, 3.99775, 3.13113
149291, 645701110, -112.291, 23.2978, -384.879, 402.464, 114.682
149291, 645701110, 69.7995, 17.3278, 24.5272, 76.345, 71.9181
149291, 645701110, 69.8064, -13.2484, -1.9988, 72.0399, 71.0525
149291, 645701110, 5.05853, -17.1919, 126.661, 127.992, 17.9207
149291, 645701110, -0.749127, -8.49334, 110.29, 110.637, 8.52631
149291, 645701110, -7.28264, 0.0898931, -13.6274, 15.508, 7.2832
149291, 645701110, -6.64967, -2.62207, -145.245, 145.44, 7.14796
149291, 645701110, 6.30456, -1.99507, 28.5046, 29.3173, 6.6127
149291, 645701110, -0.543434, -6.17358, -21.1028, 22.021, 6.19745
149291, 645701110, 0.381056, 5.41787, 0.831508, 5.72959, 5.43126
149291, 645701110, 3.62558, -3.33681, -1.74104, 5.49621, 4.92738
149291, 645701110, -1.34526, 4.67201, -53.1178, 53.3569, 4.86183
149291, 645701110, 4.5596, 0.703448, 4.86055, 6.74494, 4.61355
149291, 645701110, -0.557098, 4.1672, 5.55641, 7.09071, 4.20427
149291, 645701110, -0.245834, -4.1481, -4.70619, 6.49969, 4.15538
149291, 645701110, -1.39165, 3.44384, -13.0454, 13.6339, 3.71439
149291, 645701110, 1.45849, -3.17192, 12.8592, 13.3432, 3.49117
149291, 645701110, 2.41018, -2.52068, 48.6111, 48.7405, 3.48752
149291, 645701110, -2.43798, 2.33127, -6.11412, 7.05712, 3.37322
149291, 645701110, -1.61818, -2.68726, -77.1653, 77.2348, 3.13686
149291, 645701158, 95.1392, -91.4088, 418.098, 438.501, 131.936
149291, 645701158, -65.9685, 47.9021, -117.897, 143.462, 81.5258
149291, 645701158, -25.8586, 16.4417, -119.72, 123.757, 30.6431
149291, 645701158, -3.49239, 13.0045, -382.686, 382.938, 13.4653
149291, 645701158, 1.10016, 4.23363, -5.25899, 6.90526, 4.37424
149291, 645701158, 3.6728, -0.605965, 10.0561, 10.771, 3.72245
149291, 645713446, -92.9292, -60.9446, -57.8823, 126.429, 111.131
149291, 645713446, 40.7238, 43.8602, -1559.6, 1560.78, 59.851
149291, 645713446, 36.7313, 24.9358, -631.491, 633.091, 44.3958
149291, 645713446, 16.2943, -6.27756, 213.526, 214.285, 17.4617
149291, 645713446, -2.42064, -3.61594, -5.83112, 7.33512, 4.35138
149291, 645713446, 3.88938, 0.107832, 8.14483, 9.09421, 3.89088
149291, 645713446, -0.323678, 3.86047, 6.20684, 7.38684, 3.87402
149291, 645713446, -1.49566, -3.19223, 32.6728, 32.8747, 3.52524
149291, 645713446, 3.2619, 0.239612, -40.0676, 40.2029, 3.27069
149291, 645707686, 16.9039, 79.3001, -64.9205, 104.678, 81.0817
149291, 645707686, -50.7196, -20.3685, 34.9647, 65.1362, 54.6567
149291, 645707686, 34.9796, -22.4397, 144.325, 150.372, 41.5585
149291, 645707686, 4.46057, -4.2048, 101.394, 101.588, 6.13001
149291, 645707686, -3.64839, -3.62992, 11.0514, 12.2782, 5.14656
149291, 645707686, -3.55889, 2.41269, -1.09277, 4.58942, 4.29962
149291, 645707686, -4.20487, 0.129042, 19.4825, 19.9552, 4.20685
149291, 645707686, 0.674124, -4.06976, -219.879, 219.921, 4.12522
149291, 645707686, -2.56588, 3.0513, 14.7503, 15.3815, 3.98675
149291, 645707686, -3.09385, 2.33403, 38.5546, 38.7591, 3.87551
149291, 645707686, 3.3678, -1.25589, 3.33651, 5.01196, 3.59435
149291, 645707686, 2.68369, 2.04074, -115.357, 115.409, 3.37147
149291, 645707686, 0.751195, -3.03182, 9.53262, 10.0649, 3.1235
149291, 645708430, -83.0926, -45.1707, 228.972, 248.898, 94.5768
149291, 645708430, 79.6981, 49.9499, -5.50326, 94.677, 94.0573
149291, 645708430, -4.23401, -11.9482, 24.0988, 27.5031, 12.6763
149291, 645708430, 1.87495, 12.2367, 185.503, 185.939, 12.3795
149291, 645708430, -7.1102, 2.05931, -277.485, 277.59, 7.40241
149291, 645708430, 6.12808, -2.30262, 3.17277, 7.42937, 6.54641
149291, 645708430, -4.14915, -4.50793, 25.9524, 26.7056, 6.12674
149291, 645708430, 3.46376, -3.75267, 12.9276, 14.0276, 5.10688
149291, 645708430, -4.51956, -2.01957, 2.69728, 5.74501, 4.95027
149291, 645708430, 2.42386, 3.95102, 123.998, 124.088, 4.63527
149291, 645708430, -4.01235, 1.14775, -17.4965, 18.0443, 4.17328
149291, 645708430, 3.42676, 2.34325, 2.36116, 4.83728, 4.15133
149291, 645708430, 2.4773, -3.06243, -160.737, 160.789, 3.93897
149291, 645708430, 1.09368, 3.54144, 31.5553, 31.7725, 3.70647
149291, 645708430, -3.4218, -0.84052, -7.00017, 7.88134, 3.52352
149291, 645708430, 0.99507, -3.19277, 1.90689, 3.96712, 3.34424
149291, 645708430, 2.08102, 2.48257, -4.09599, 5.35332, 3.23942
149291, 645708430, -2.54446, 1.61741, -5.99703, 6.78263, 3.01501
149291, 645709382, -96.5221, 64.2874, -119.081, 167.27, 115.971
149291, 645709382, 68.6918, -25.9383, 105.225, 128.924, 73.4259
149291, 645709382, 30.9109, -57.0589, 62.9782, 90.8153, 64.8937
149291, 645709382, -10.5706, 18.1194, -37.1636, 42.818, 20.9774
149291, 645709382, 14.4351, 1.64006, 438.104, 438.371, 14.528
149291, 645709382, -3.6287, -0.682995, 4.55324, 5.91758, 3.69242
149291, 645709382, 3.54742, 0.542048, 8.3465, 9.11646, 3.58859
149291, 645709382, 2.04626, -2.33837, 0.421439, 3.26819, 3.10727
149291, 645710718, -106.341, 21.9505, -76.1182, 134.932, 108.583
149291, 645710718, 99.511, -36.4805, -37.5294, 114.291, 105.987
149291, 645710718, -5.5049, 25.4047, -217.909, 219.489, 25.9943
149291, 645710718, 6.82786, 0.0670845, 2.42922, 7.39712, 6.82818
149291, 645710718, 2.57376, -5.24274, -24.7242, 25.4391, 5.84042
149291, 645710718, -4.25201, -1.94589, -2.45071, 5.35978, 4.67612
149291, 645710718, -4.37403, -0.00782309, 119.261, 119.347, 4.37404
149291, 645710718, 3.26187, -2.22521, 46.1746, 46.3554, 3.94859
149291, 645710718, 0.505866, -3.83962, -2.76249, 4.92809, 3.8728
149291, 645710718, -1.89092, -3.1701, 31.801, 32.023, 3.69122
149291, 645710718, -1.85336, 3.10917, 35.7245, 35.9176, 3.61965
149291, 645710718, -2.78608, 2.21397, 9.13084, 9.88066, 3.55864
149291, 645710718, -2.8182, 2.13775, -4.66569, 5.91207, 3.53726
149291, 645710718, -2.87364, 2.00484, -12.4071, 12.931, 3.50389
149291, 645710718, 2.15847, 2.54875, 21.5936, 21.8713, 3.33993
149291, 645710718, -2.93283, -1.58601, 18.6984, 19.0145, 3.3342
149291, 645710718, -1.86161, -2.68582, 70.7239, 70.8042, 3.26791
149291, 645710718, 1.06327, 2.85646, 1.67873, 3.64527, 3.04793
149291, 645721438, 123.094, 81.3546, 92.5688, 174.69, 147.549
149291, 645721438, -110.988, -38.9655, 190.972, 225.371, 117.63
149291, 645721438, 19.456, -20.346, 798.608, 799.119, 28.1513
149291, 645721438, -2.90782, -9.38307, 8.75914, 13.5018, 9.82331
149291, 645721438, -6.07286, 6.6388, 33.2006, 34.4498, 8.99741
149291, 645721438, -4.4583, 2.21793, -3.65316, 6.30654, 4.97953
149291, 645721438, -2.7862, -3.14498, -244.009, 244.048, 4.20164
149291, 645721438, -2.86454, -2.55105, 4.23567, 5.75274, 3.83581
149291, 645721438, -2.84865, -2.34501, -24.8999, 25.1856, 3.6897
149291, 645721438, -1.19907, 2.87456, 36.944, 37.0802, 3.11462
149291, 645719438, -81.7472, 6.76016, -56.016, 100.404, 82.0262
149291, 645719438, 74.1867, -30.667, 17.7107, 82.6937, 80.2754
149291, 645719438, 38.6985, 33.034, -230.031, 235.722, 50.8804
149291, 645719438, -24.503, -3.36488, 108.882, 111.732, 24.733
149291, 645719438, -4.81043, -5.40501, -5.62578, 9.48207, 7.23563
149291, 645719438, 4.54969, -4.45297, -35.4153, 36.026, 6.36621
149291, 645719438, -0.068956, -5.60044, -3.95227, 6.98853, 5.60086
149291, 645719438, 5.04618, 1.45816, -9.18412, 10.7114, 5.25264
149291, 645719438, 4.90579, -0.638344, -72.5983, 72.7805, 4.94715
149291, 645719438, -4.59465, 1.42813, 11.3594, 12.4091, 4.81148
149291, 645719438, 4.70889, -0.415289, 106.784, 106.895, 4.72716
149291, 645719438, -3.36982, 2.95338, 5.77264, 7.41364, 4.48086
149291, 645719438, 4.19328, -1.48866, -6.6675, 8.13431, 4.44968
149291, 645719438, -4.11526, 0.660548, -192.634, 192.682, 4.16794
149291, 645719438, -0.805014, -3.96082, 13.0915, 13.7874, 4.0418
149291, 645719438, -2.11273, 2.91304, -101.275, 101.344, 3.59853
149291, 645719438, 3.25659, -0.21773, -26.5047, 26.7104, 3.26386
149291, 645719438, -0.54818, -3.06456, -26.9651, 27.1527, 3.1132
149291, 645719438, 0.248445, -3.03265, -9.73896, 10.2462, 3.04281
149291, 645732166, -60.1075, -102.977, -438.796, 455.584, 119.236
149291, 645732166, 61.5634, 79.702, -192.273, 218.516, 100.71
149291, 645732166, -11.3758, 1.29204, -21.7246, 24.8251, 11.4489
149291, 645732166, 4.81363, -9.16178, 202.845, 203.131, 10.3494
149291, 645732166, -1.36358, 9.60482, 8.55428, 13.2659, 9.70113
149291, 645732166, -1.41251, 9.09222, 239.764, 239.955, 9.20129
149291, 645732166, 1.21513, 7.90892, 1.2734, 8.4097, 8.00173
149291, 645732166, 6.537, 2.08566, -25.3652, 26.3787, 6.86165
149291, 645732166, 6.58661, 1.25883, 13.1645, 15.0279, 6.70582
149291, 645732166, -4.84567, -4.44943, -10.6699, 12.6987, 6.5786
149291, 645732166, -0.473438, 6.39708, -77.9067, 78.1779, 6.41458
149291, 645732166, 6.07029, 1.85094, -10.0525, 11.9969, 6.34622
149291, 645732166, -5.16796, -3.44214, 28.9145, 29.6014, 6.20936
149291, 645732166, -5.04209, 3.44655, -194.857, 194.96, 6.10749
149291, 645732166, 3.37085, 4.96014, 89.0583, 89.2725, 5.99714
149291, 645732166, 4.86812, -3.35784, -12.2798, 13.7867, 5.91385
149291, 645732166, 1.95545, -4.75711, 203.701, 203.773, 5.14333
149291, 645732166, -0.626729, -4.83764, -8.15661, 9.5807, 4.87807
149291, 645732166, 2.64574, 4.00377, -3.67813, 6.17208, 4.79897
149291, 645732166, -3.05203, -3.48274, 0.815301, 4.99917, 4.63081
149291, 645732166, -3.37529, -2.9528, 186.895, 186.954, 4.4846
149291, 645732166, 3.36109, -2.75836, 3.63591, 5.83884, 4.34805
149291, 645732166, 2.21388, 3.40824, 7.19243, 8.33091, 4.06416
149291, 645732166, -1.6025, -3.51957, -2.02834, 4.55526, 3.86722
149291, 645732166, -3.69838, 0.561617, -50.0653, 50.2124, 3.74078
149291, 645732166, -2.4573, 2.72012, -1.83535, 4.2157, 3.66571
149291, 645732166, 2.3328, -2.64264, -28.815, 29.0429, 3.52498
149291, 645732166, 3.48197, -0.458491, 77.9477, 78.0302, 3.51203
149291, 645732166, 2.89016, -1.86103, 0.14841, 3.7488, 3.43751
149291, 645732166, 0.554998, -3.24754, 7.07687, 7.91951, 3.29462
149291, 645732166, -2.31388, -2.29044, -61.0068, 61.1001, 3.25579
149291, 645732166, -2.62415, 1.90557, 1.44835, 3.73254, 3.24305
149291, 645732166, -0.112917, 3.2147, -14.3527, 14.7462, 3.21668
149291, 645741462, -50.8915, 36.1807, -29.1134, 69.237, 62.4419
149291, 645741462, 38.1121, -27.8065, -28.4696, 55.6826, 47.1777
149291, 645741462, 8.48106, 0.529206, -4.84563, 10.0368, 8.49755
149291, 645741462, 0.968019, -3.62435, 1.35913, 4.11059, 3.7514
149291, 645741462, -1.30391, 3.08151, -12.6558, 13.1174, 3.34602
149291, 645732862, 162.48, 28.2776, -279.214, 325.148, 164.922
149291, 645732862, -107.558, -59.7693, -48.7176, 133.897, 123.049
149291, 645732862, -58.4214, 21.297, 6.57088, 64.0015, 62.1822
149291, 645732862, 9.43521, -13.0288, 40.9794, 44.3878, 16.0864
149291, 645732862, -15.1028, 3.92108, 46.3018, 49.1175, 15.6035
149291, 645732862, 13.3836, 5.97966, 44.6377, 47.2458, 14.6586
149291, 645732862, -10.7424, -8.86247, 3.06805, 14.5423, 13.9263
149291, 645732862, 12.043, -5.21604, -5.67484, 15.0666, 13.1241
149291, 645732862, 10.4293, 6.31682, -0.20692, 12.6986, 12.1932
149291, 645732862, 12.1617, -0.719994, 20.8876, 24.4359, 12.183
149291, 645732862, -9.82475, 3.30967, -11.6722, 15.9245, 10.3672
149291, 645732862, -2.97759, 9.47897, -23.8785, 25.9893, 9.93563
149291, 645732862, -9.20815, -3.42166, -12.6584, 16.2717, 9.82333
149291, 645732862, -7.3609, -4.36389, -27.9994, 29.4332, 8.55724
149291, 645732862, -1.97, 8.30016, 21.3122, 23.1619, 8.53074
149291, 645732862, 4.94024, -5.24467, 34.4836, 35.3158, 7.20504
149291, 645732862, 5.82461, 3.97035, -22.904, 24.067, 7.04909
149291, 645732862, -3.71207, 5.58835, -6.17121, 9.32886, 6.70888
149291, 645732862, -6.64848, 0.431602, 255.824, 255.921, 6.66247
149291, 645732862, 3.1728, 5.10676, 14.1685, 15.5184, 6.01212
149291, 645732862, -1.0853, -5.88057, -28.4984, 29.1781, 5.97988
149291, 645732862, 5.77571, -0.937814, -22.581, 23.4125, 5.85135
149291, 645732862, -5.81607, 0.604788, -15.1464, 16.286, 5.84743
149291, 645732862, -5.5277, 1.28955, 7.19042, 9.36879, 5.67613
149291, 645732862, -3.1131, 4.57766, 0.687988, 5.93151, 5.53592
149291, 645732862, 1.22698, -5.27859, 86.759, 86.9415, 5.41932
149291, 645732862, -0.457425, -5.36963, -12.12, 13.4254, 5.38907
149291, 645732862, -5.31776, 0.200145, 61.239, 61.4858, 5.32153
149291, 645732862, -0.0579937, -5.26135, 2.20596, 6.07582, 5.26167
149291, 645732862, 4.1104, 3.16081, 84.1938, 84.3684, 5.18518
149291, 645732862, 3.24312, 3.94679, -83.0159, 83.1847, 5.10832
149291, 645732862, -1.65497, -4.81533, -159.768, 159.858, 5.09179
149291, 645732862, 4.81444, -0.75285, -206.669, 206.732, 4.87294
149291, 645732862, -3.43758, 3.36785, 20.2998, 20.9191, 4.81242
149291, 645732862, 4.44498, 1.62268, 3.94814, 6.37279, 4.7319
149291, 645732862, -3.11764, -3.34494, 21.9409, 22.4351, 4.57256
149291, 645732862, 1.45884, 4.07239, 3.64059, 5.89187, 4.3258
149291, 645732862, -3.25174, 2.84145, -10.8403, 11.686, 4.31829
149291, 645732862, -2.19712, -3.65158, -47.304, 47.5098, 4.26162
149291, 645732862, -3.6344, 1.99706, -20.5462, 20.9953, 4.14694
149291, 645732862, -2.86099, 2.84757, 59.8993, 60.0452, 4.03657
149291, 645732862, -0.298201, 3.99566, 60.4516, 60.5939, 4.00677
149291, 645732862, -3.78828, 0.717192, -83.7934, 83.8873, 3.85557
149291, 645732862, 1.46747, -3.49298, -88.1947, 88.2831, 3.78872
149291, 645732862, -2.75665, 1.9448, -28.902, 29.1021, 3.37362
149291, 645732862, 2.68924, 1.97851, -2.68445, 4.44358, 3.33864
149291, 645732862, -0.828331, -3.10221, 101.212, 101.268, 3.21089
149291, 645732862, -0.0602955, 3.20639, -1.53389, 3.76068, 3.20696
149291, 645732862, 2.84924, -1.27289, 69.7806, 69.857, 3.12065
149291, 645732862, -1.66763, -2.5586, 38.8466, 38.9733, 3.05408
149291, 645732862, 0.387114, 2.97798, -15.3104, 15.6196, 3.00304
149291, 645728926, 102.608, 68.2377, 14.8218, 125.205, 123.226
149291, 645728926, -76.258, -18.4487, 25.9536, 83.9136, 78.4579
149291, 645728926, 15.4093, -31.4394, 128.883, 133.699, 35.0126
149291, 645728926, -10.8134, -1.07351, -234.639, 234.906, 10.8665
149291, 645728926, -0.134733, 10.5798, 12.6174, 16.8078, 10.5807
149291, 645728926, -2.24569, -10.1318, 0.666854, 10.7834, 10.3777
149291, 645728926, -7.09361, 7.14278, 6.6777, 12.4154, 10.0667
149291, 645728926, 9.86361, -1.75607, -83.9662, 84.6108, 10.0187
