Run, Event, px, py, pz, energy
146436, 90763651, -6.08563, -7.58109, -40.3516, 41.5994
146436, 90763651, 4.10938, 6.90803, 160.631, 160.847
146436, 90763651, 2.49392, -7.12771, -1.70879, 8.13236
146436, 90763651, 5.27478, -4.27813, 5.06428, 8.7981
146436, 90763651, -0.392452, 6.39444, -118.11, 118.294
146436, 90763651, 6.07522, -0.00617898, 60.3156, 60.6369
146436, 90763651, -5.66018, 0.134356, 1.93493, 6.15405
146436, 90763651, -2.94752, -4.75107, 17.0075, 17.9784
146436, 90763651, 4.04593, 3.17176, 187.846, 187.925
146436, 90763651, -3.32642, -3.71903, 2.12698, 5.84312
146436, 90763651, -3.20636, 3.61111, -3.76359, 6.51886
146436, 90763651, -1.07569, -4.55758, -104.086, 104.196
146436, 90763651, 4.22993, 0.28178, 13.338, 14.0883
146436, 90763651, -4.17764, 0.314071, -2.71374, 5.19555
146436, 90763651, -4.00741, -1.03015, 7.32336, 8.56116
146436, 90763651, 1.13545, 3.94352, -0.404649, 4.37996
146436, 90763651, -2.97742, -2.27684, -168.598, 168.642
146436, 90763651, -0.299171, -3.73127, -47.3935, 47.5473
146436, 90763651, -2.04333, 3.05361, 1.9219, 4.23273
146436, 90763651, -0.403889, 3.41267, 48.6095, 48.7355
146436, 90763651, 3.37959, 0.0700449, 2.61513, 4.37579
146436, 90763651, 0.900074, -3.17353, -150.147, 150.187
146436, 90763651, -3.29128, 0.164595, -17.949, 18.2824
146436, 90763651, 0.842903, -3.0298, 12.7245, 13.1487
146436, 90763651, 1.0215, 2.94895, 7.74166, 8.41313
146436, 90763651, 0.681705, -3.03655, 57.7411, 57.8327
146436, 90763651, -2.78328, 1.32944, 3.17923, 4.47817
146436, 90763651, -0.976124, 2.8658, 12.0917, 12.4804
146436, 90794147, 24.5198, 5.21506, 26.4273, 36.9058
146436, 90794147, -15.1294, -8.80441, 184.556, 185.416
146436, 90794147, 9.62936, -9.22709, -20.0511, 24.3548
146436, 90794147, -11.9014, 2.76287, 2.15476, 12.883
146436, 90794147, -4.39659, 6.65102, 1.67472, 8.41804
146436, 90794147, -6.22518, 0.434366, 64.7411, 65.0482
146436, 90794147, -2.00952, -5.06874, 60.4597, 60.716
146436, 90794147, 3.96992, 3.27735, -3.25816, 6.27587
146436, 90794147, 4.13873, 1.53047, 0.578589, 4.618
146436, 90794147, -3.73597, 1.99043, -5.58324, 7.0946
146436, 90794147, -0.319911, -3.83009, -16.1236, 16.6062
146436, 90794147, 3.14082, -2.21038, -16.4205, 16.9417
146436, 90794147, -1.26903, -3.25256, 11.2892, 11.8636
146436, 90794147, 1.29375, -3.18044, 55.6756, 55.7851
146436, 90794147, 3.02684, 1.46732, 29.2235, 29.4187
146436, 90794147, 1.60216, -2.91421, 24.3608, 24.6051
146436, 90794147, 2.61895, 1.66922, 5.12573, 5.99319
146436, 90799955, 3.48287, -11.819, 419.8, 419.994
146436, 90799955, -2.42525, 9.19357, 38.5501, 39.7665
146436, 90799955, 1.66322, -8.93634, 41.3981, 42.4416
146436, 90799955, 1.32318, -7.964, -521.956, 522.023
146436, 90799955, 5.10879, -4.66241, 8.83911, 11.3822
146436, 90799955, 4.75935, 4.82875, 236.793, 236.897
146436, 90799955, 2.71526, 4.15163, 30.8681, 31.2972
146436, 90799955, 4.18457, -2.24289, -15.2991, 16.0964
146436, 90799955, -4.27246, 1.97012, 9.34277, 10.5634
146436, 90799955, -0.0849551, 4.61676, 144.826, 144.904
146436, 90799955, 2.16735, 3.74797, -7.68617, 9.03259
146436, 90799955, -3.47239, 2.44524, 265.469, 265.505
146436, 90799955, -2.88953, -3.08305, 106.725, 106.814
146436, 90799955, -1.50448, -3.53005, 29.7733, 30.0277
146436, 90799955, 0.427595, -3.64008, -8.79039, 9.57117
146436, 90799955, -2.39894, 2.69351, -54.2148, 54.341
146436, 90799955, -2.59945, 2.02673, 72.8308, 72.9093
146436, 90803915, 18.208, 12.1291, -10.9992, 24.8284
146436, 90803915, -13.8923, -0.812808, -29.0738, 32.3717
146436, 90803915, 6.64438, -1.25173, 14.0264, 15.6408
146436, 90803915, -4.8508, -3.58023, -4.15612, 7.54733
146436, 90803915, -5.55021, 0.152676, 21.1222, 21.8777
146436, 90803915, -2.58102, 4.89505, 4.68632, 7.57073
146436, 90803915, 4.80539, -2.72741, 0.192391, 5.83847
146436, 90803915, -2.29261, -3.79149, 115.887, 115.979
146436, 90803915, 3.59186, -1.81331, 36.1404, 36.3748
146436, 90803915, -3.78252, -0.0173563, 278.249, 278.276
146436, 90803915, -2.51434, 2.65539, -0.101217, 3.86998
146436, 90803915, -2.82771, 1.55613, 60.7016, 60.793
146436, 90803915, -3.09761, -0.841754, 124.581, 124.625
146436, 90803915, -1.98819, -2.31448, 30.3062, 30.4654
146436, 90811059, -50.0605, 8.66962, 36.6232, 63.5107
146436, 90811059, 35.9744, -27.9985, 2.99836, 46.2967
146436, 90811059, 21.9508, 6.51178, -5.73165, 24.1015
146436, 90811059, -9.79085, 14.8465, -2.42991, 18.4851
146436, 90811059, 5.02593, -6.22094, -72.1375, 72.5978
146436, 90811059, -7.53662, 0.734911, 13.4314, 15.6684
146436, 90811059, 1.06007, 5.92234, -0.252736, 6.44524
146436, 90811059, -3.25101, -0.512002, -16.4848, 16.8271
146436, 90811059, -2.38641, -2.15626, 5.36196, 6.3519
146436, 90822163, 2.25675, -20.3421, 11.832, 23.8746
146436, 90822163, 1.8049, 14.7854, -42.0053, 44.7877
146436, 90822163, -5.09161, -9.74834, 34.1936, 35.9973
146436, 90822163, -6.48678, 5.17824, -105.49, 105.842
146436, 90822163, 4.66765, 5.87944, 14.2885, 16.4028
146436, 90822163, -1.64582, -6.37191, 120.318, 120.511
146436, 90822163, 4.91479, -0.430385, 27.1623, 27.647
146436, 90822163, 0.358631, -4.89219, 8.01374, 9.45864
146436, 90822163, -1.93793, 4.47609, 41.5285, 41.8239
146436, 90822163, -2.62767, 3.94424, -11.9091, 12.884
146436, 90822163, -0.311449, -4.7097, -9.99506, 11.1804
146436, 90822163, -4.55383, 0.191579, -8.50624, 9.77951
146436, 90822163, 0.195431, -3.50764, -3.44446, 5.02508
146436, 90822163, -0.460845, -3.45061, -15.4926, 15.9208
146436, 90822163, -2.40895, 2.48464, 80.8941, 80.9733
146436, 90822163, 2.21477, -2.20844, -10.2716, 10.8019
146436, 90822163, 3.06743, 0.432929, 65.9474, 66.0254
146436, 90822163, -2.12272, -2.21614, 76.4936, 76.5587
146436, 90831395, -7.52674, -7.34538, -3.58333, 11.535
146436, 90831395, 2.39705, 6.82604, 0.535029, 7.83821
146436, 90831395, 0.527496, -6.00405, -34.7285, 35.2547
146436, 90831395, 2.33287, 5.18016, -6.67749, 8.90311
146436, 90831395, -4.56208, 2.0964, 180.215, 180.292
146436, 90831395, 2.66403, 3.91131, -15.6189, 16.3879
146436, 90831395, 0.25744, 3.82276, 98.6654, 98.7438
146436, 90831395, 3.657, -0.904145, 59.2946, 59.4244
146436, 90831395, 3.38815, 1.53299, 9.95915, 10.7178
146436, 90831395, -2.65701, -2.5078, -17.021, 17.4222
146436, 90831395, -3.23697, 1.68983, -0.163825, 3.75997
146436, 90831395, -3.60491, 0.0819539, 4.94073, 6.21156
146436, 90831395, -1.16284, 3.38077, 1.77475, 4.06296
146436, 90831395, 3.32411, -1.08988, -1.5622, 3.87311
146436, 90831395, 3.22519, 0.213143, 90.8985, 90.9596
146436, 90831395, -2.34633, -2.09821, 5.52347, 6.46712
146436, 90831395, -2.58622, 1.77375, 7.1707, 7.96266
146436, 90843315, 40.9684, -20.9401, -22.9915, 51.7587
146436, 90843315, -39.7764, 14.051, 59.3988, 73.3925
146436, 90843315, 12.3564, -0.0832692, 24.9681, 27.9628
146436, 90843315, 3.94227, 11.6421, 62.8451, 64.1726
146436, 90843315, -11.4476, -2.59537, 12.6761, 17.4593
146436, 90843315, -2.3694, -7.21867, 16.4127, 18.1479
146436, 90843315, -7.03819, 1.46562, -10.1996, 12.6893
146436, 90843315, -5.86916, -3.48753, -58.2234, 58.6343
146436, 90843315, 5.05748, 2.84004, -22.7941, 23.5915
146436, 90843315, -2.88941, 4.86622, 10.4192, 12.0672
146436, 90843315, -3.62263, -4.08371, -10.1517, 11.7521
146436, 90843315, 1.19149, 5.14406, 4.13667, 6.8906
146436, 90843315, -3.46636, 3.85112, 2.4653, 5.94911
146436, 90843315, -2.16108, -4.25299, 21.8752, 22.4462
146436, 90843315, 0.796992, 4.59787, -16.8642, 17.5475
146436, 90843315, 4.27358, 0.954308, 26.5039, 26.8846
146436, 90843315, 4.23182, -0.945513, 1.92154, 4.87976
146436, 90843315, 1.71782, -3.95486, 12.079, 12.8801
146436, 90843315, -2.95252, 3.07691, -1.88693, 4.78694
146436, 90843315, 0.745331, 4.10461, 6.95616, 8.1834
146436, 90843315, 3.00229, -2.1499, 18.0207, 18.4331
146436, 90843315, -3.29424, -1.2439, 10.091, 10.7431
146436, 90843315, 3.2442, -0.286912, -6.7692, 7.60323
146436, 90843315, -3.15736, -0.13902, 0.144784, 3.25472
146436, 90843315, -3.1016, 0.151931, -13.873, 14.2318
146436, 90843315, -1.75081, 2.53368, 112.815, 112.861
146436, 90843315, -2.53449, -1.72387, -101.221, 101.27
146436, 90881579, -23.1075, 7.558, 22.0493, 33.0315
146436, 90881579, 18.4017, -5.00711, 23.0013, 30.4311
146436, 90882979, 48.9054, -16.6238, 35.0934, 63.0546
146436, 90882979, -10.7909, 36.5848, 14.4991, 41.6445
146436, 90882979, -6.63764, -16.4274, 15.1331, 23.5451
146436, 90882979, -12.8858, -1.35363, 268.404, 268.743
146436, 90882979, 1.01855, 5.60733, -13.473, 14.7809
146436, 90882979, 0.330205, -5.65936, -3.55359, 7.00746
146436, 90882979, 5.48029, 0.0642028, 20.9812, 21.7153
146436, 90882979, -5.43565, -0.621831, 9.70997, 11.2243
146436, 90882979, -2.09059, 4.51852, 188.602, 188.672
146436, 90882979, -2.3635, -3.72652, 8.92232, 10.0413
146436, 90882979, -4.34563, -0.672639, 20.5504, 21.0574
146436, 90882979, 1.05056, 4.00992, -69.6085, 69.7425
146436, 90882979, -1.09872, -3.5814, -18.4466, 18.8399
146436, 90882979, -3.42271, -1.39079, -83.6696, 83.7557
146436, 90882979, -3.05021, -1.98003, -15.2997, 15.7292
146436, 90882979, -3.52166, -0.358621, -20.2075, 20.53
146436, 90882979, -2.62666, 2.30745, 1.66011, 3.93285
146436, 90882979, 1.46675, 2.88194, 36.6383, 36.7881
146436, 90882979, -2.27394, -2.21272, 24.7622, 24.9725
146436, 90882979, -1.5568, -2.62395, -99.0884, 99.1402
146436, 90630532, 2.84288, 11.0638, 4.96425, 12.7648
146436, 90630532, 8.94925, 1.49585, 120.034, 120.392
146436, 90630532, -8.10823, 0.523059, 118.55, 118.848
146436, 90630532, -4.49049, -3.84515, 137.632, 137.767
146436, 90630532, -4.9359, -2.66508, 23.1375, 23.8447
146436, 90630532, -4.98736, -1.91179, 11.7942, 12.9856
146436, 90630532, 2.17232, -4.78713, 169.632, 169.718
146436, 90630532, -0.776898, 5.03991, -4.33373, 6.8063
146436, 90630532, 4.37792, 2.17069, 179.353, 179.427
146436, 90630532, 4.69527, -1.16175, 127.69, 127.791
146436, 90630532, -4.00008, 2.03301, -6.61855, 8.13726
146436, 90630532, -0.980107, -3.79826, -33.0259, 33.2786
146436, 90630532, -3.56858, -0.774402, -8.05822, 8.91424
146436, 90630532, -2.43172, -2.66541, 163.785, 163.828
146436, 90630532, 0.767154, 3.20437, 7.648, 8.40043
146436, 90630532, 3.16874, 0.354372, -5.2399, 6.22348
146436, 90649956, 2.85993, 7.34048, 119.838, 120.12
146436, 90649956, -4.26163, 5.71965, 32.4134, 33.2532
146436, 90649956, 4.18076, -5.26043, -3.40231, 7.89423
146436, 90649956, 4.73789, -4.76164, 56.0922, 56.514
146436, 90649956, -4.67757, -4.4288, -4.67848, 8.31565
146436, 90649956, 2.26835, -5.84849, 149.213, 149.354
146436, 90649956, 4.5118, 2.96446, 130.077, 130.202
146436, 90649956, -3.27871, -3.4516, 2.20681, 5.38782
146436, 90649956, 4.43831, 0.558152, -12.1185, 13.0642
146436, 90649956, -2.99225, -3.1283, 43.7941, 44.021
146436, 90649956, -4.02805, 0.696961, -5.18489, 6.73423
146436, 90649956, 0.429346, -3.84002, 18.2969, 18.7709
146436, 90649956, -3.63841, -0.385976, 33.376, 33.5901
146436, 90649956, -3.15128, -1.73747, 15.4539, 15.8881
146436, 90649956, 1.18919, 3.19979, 27.4005, 27.6187
146436, 90649956, -2.04038, 2.69829, -3.35185, 4.87132
146436, 90649956, -3.13361, -1.22482, 213.971, 214
146436, 90649956, -0.663548, 3.29003, 3.9877, 5.3338
146436, 90649956, 3.02185, -1.06106, -85.4983, 85.5612
146436, 90649956, -0.0172162, 3.13099, -10.0536, 10.5874
146436, 90649956, 2.576, -1.53813, 12.5617, 12.9154
146436, 90658380, -22.1905, -19.3479, -15.8584, 34.497
146436, 90658380, -2.53783, 22.2736, 21.5461, 31.4266
146436, 90658380, 5.66014, -17.178, 13.6961, 23.0079
146436, 90658380, 10.2383, 8.91437, 24.8217, 28.5863
146436, 90658380, 8.28856, 1.51474, 7.82028, 11.6699
146436, 90658380, -6.02118, -1.1737, -19.4634, 20.4395
146436, 90658380, 2.02659, 5.73078, 2.65317, 6.70471
146436, 90658380, -1.68364, -5.78065, 98.2396, 98.4336
146436, 90658380, 5.75078, 1.15854, 30.6804, 31.3142
146436, 90658380, -4.43474, -0.761683, -53.1404, 53.3447
146436, 90658380, 4.41689, 0.245338, -1.64336, 4.96154
146436, 90658380, 3.50144, -1.32649, -9.20187, 9.97395
146436, 90658380, -3.73177, 0.134891, 8.83863, 9.63792
146436, 90658380, -2.67147, 2.22009, 31.9574, 32.1537
146436, 90658380, 2.96396, -1.77689, -85.8067, 85.8789
146436, 90658380, -3.17374, -0.00499684, -4.45177, 5.54354
146436, 90658380, 2.88674, 0.853283, 52.7404, 52.8335
146436, 90658380, -1.00961, 2.8274, -7.21215, 7.84213
146436, 90670924, -15.4956, 7.37857, 10.332, 20.4755
146436, 90670924, 12.3936, -0.385328, -24.4888, 27.5043
146436, 90670924, 4.28005, -7.12272, 6.73618, 10.7902
146436, 90670924, -5.42156, -4.67496, -64.7354, 65.1355
146436, 90670924, 6.70041, -1.27436, 132.485, 132.665
146436, 90670924, -5.81892, 0.290843, -0.895477, 5.9835
146436, 90670924, -4.42692, -2.5354, 74.474, 74.6604
146436, 90670924, -1.04225, 4.2794, 60.4349, 60.6052
146436, 90670924, 3.6988, 1.83964, -0.373562, 4.32077
146436, 90673836, -85.3366, -25.4515, -37.0665, 97.7151
146436, 90673836, 25.8716, -13.4772, -75.0054, 80.8267
146436, 90673836, 24.0674, 8.42972, -260.195, 261.487
146436, 90673836, 17.0783, 9.44566, -12.1867, 23.783
146436, 90673836, 14.465, -4.97754, -234.275, 234.801
146436, 90673836, -6.03891, 9.34934, 9.85497, 14.9601
146436, 90673836, 7.17787, -6.89192, -113.884, 114.323
146436, 90673836, -6.06854, 7.60061, -150.122, 150.452
146436, 90673836, -7.54852, -5.72466, -8.44802, 12.7787
146436, 90673836, -4.28182, 6.17686, -27.0196, 28.1354
146436, 90673836, 0.713148, 5.95787, -0.341685, 6.39187
146436, 90673836, -2.78166, 4.80613, -48.5568, 48.8948
146436, 90673836, -2.86276, -4.42937, 27.25, 27.7989
146436, 90673836, -0.822813, -4.96119, -9.98672, 11.2796
146436, 90673836, 4.80904, 1.19746, -106.227, 106.349
146436, 90673836, -3.01563, 2.48112, 6.98085, 8.00011
146436, 90673836, 3.47384, -1.28494, -115.253, 115.316
146436, 90673836, 2.65467, -1.95873, 11.5217, 12.0229
146436, 90673836, -0.0458862, 3.03443, 1.46443, 3.47428
146436, 90701452, -15.6029, -15.2117, 14.3994, 26.367
146436, 90701452, 3.06239, 18.6921, 454.64, 455.057
146436, 90701452, 10.3699, -5.80572, 10.1535, 15.8097
146436, 90701452, 7.33545, 4.74999, 4.24272, 9.8697
146436, 90701452, 3.55257, -5.14515, 3.1242, 7.07757
146436, 90701452, 0.32826, 5.90077, 8.00932, 10.0582
146436, 90701452, -4.55984, -1.8834, -0.353502, 5.16821
146436, 90701452, -4.59717, -0.0636009, -24.2735, 24.7411
146436, 90701452, -4.15845, -0.49455, -4.91721, 6.57485
146436, 90725500, 18.1838, 12.8903, 27.1292, 35.4293
146436, 90725500, -15.508, -12.3553, 16.3567, 26.4444
146436, 90725500, 13.4293, -9.18954, 67.4168, 69.5893
146436, 90725500, -4.40195, 11.7106, 1.95941, 13.2179
146436, 90725500, -9.11997, -3.13049, -45.9294, 47.0093
146436, 90725500, -4.74913, 8.34633, -38.9756, 40.2319
146436, 90725500, 3.27643, -8.51612, -5.54205, 11.0395
146436, 90725500, 5.69748, -5.65198, -24.73, 26.0708
146436, 90725500, 3.99192, 3.66596, 0.772879, 5.84227
146436, 90725500, -4.83754, -2.3857, 8.67045, 10.3254
146436, 90725500, 0.822035, 5.28323, -347.67, 347.713
146436, 90725500, -2.65227, 4.52156, -10.6007, 11.8619
146436, 90725500, 1.38249, 4.93543, -4.19258, 6.77679
146436, 90725500, 4.1859, -2.26752, -3.07704, 5.82254
146436, 90725500, -4.42451, -1.25045, -8.3719, 9.65356
146436, 90725500, -0.21713, -4.46955, -10.8046, 11.7642
146436, 90725500, 2.60867, 3.51895, -15.9179, 16.5554
146436, 90725500, -3.87284, 1.97687, 7.57093, 8.80751
146436, 90725500, 0.926022, 4.12745, -29.2991, 29.6276
146436, 90725500, 4.11028, -0.371051, 5.90754, 7.25374
146436, 90725500, -2.52167, 3.23267, -78.0156, 78.1282
146436, 90725500, -1.79685, -3.27288, -3.82926, 5.5453
146436, 90725500, -1.89787, 2.94675, 10.1593, 10.7668
146436, 90725500, -2.73617, -2.05114, 109.771, 109.828
146436, 90725500, -1.32486, 3.03526, 56.5929, 56.694
146436, 90725500, -1.91866, -2.65611, -107.504, 107.559
146436, 90725500, -3.13808, 0.537973, 8.85258, 9.43996
146436, 90725500, -1.04135, -2.98807, -13.9562, 14.3186
146436, 90725500, -1.04388, 2.94158, -2.05393, 3.76571
146436, 90733780, -90.7663, 35.2056, 40.2151, 105.924
146436, 90733780, 66.0183, -28.1966, 1140.68, 1143.08
146436, 90733780, 1.2869, -14.2648, -278.253, 278.646
146436, 90733780, 1.02043, 14.0499, -21.6494, 26.0489
146436, 90733780, 13.0008, -3.9119, -6.74453, 15.532
146436, 90733780, -9.58215, 3.96986, 14.0585, 17.8321
146436, 90733780, 8.36206, 2.1668, 227.451, 227.631
146436, 90733780, 6.48547, -4.63876, -93.8877, 94.2442
146436, 90733780, 3.41217, -4.64468, 79.4935, 79.7203
146436, 90733780, 2.93965, -4.73476, 20.9973, 21.7593
146436, 90733780, 1.7651, 5.21054, 93.8041, 93.9768
146436, 90733780, -2.61361, 4.7086, -18.7405, 19.5321
146436, 90733780, -2.83305, -3.66361, -1.01218, 4.95365
146436, 90733780, -3.73098, -2.43815, 3.25631, 5.77568
146436, 90733780, -0.45621, 4.38773, -2.36751, 5.11239
146436, 90733780, -0.777655, -4.32974, 8.65296, 9.8214
146436, 90733780, -2.81147, -2.70985, -72.6643, 72.7754
146436, 90733780, 2.44278, -2.8143, -5.41155, 6.63295
146436, 90733780, 2.83788, 1.95764, -20.7708, 21.0911
146436, 90733780, 1.28401, 3.19139, 0.196419, 3.66086
146436, 90736620, 10.8575, 38.9945, 55.9242, 69.5522
146436, 90736620, -34.3237, -19.887, 38.7012, 55.6696
146436, 90736620, -12.4003, -20.1092, 4.5756, 24.9348
146436, 90736620, -11.9383, -19.1253, 123.177, 125.274
146436, 90736620, 21.3549, -4.38349, -44.4906, 49.7828
146436, 90736620, 1.92625, 13.2955, 79.8069, 80.962
146436, 90736620, -9.87569, 6.16325, 3.29508, 12.3677
146436, 90736620, 8.01287, 7.00216, -13.036, 17.0932
146436, 90736620, 0.490411, -5.79866, 82.9655, 83.1809
146436, 90736620, -2.89393, -4.02099, 46.0851, 46.3626
146436, 90736620, 3.44211, -3.36843, 111.821, 111.933
146436, 90736620, -3.5888, -2.02465, 9.54393, 10.474
146436, 90736620, -2.68474, 3.08024, 14.0082, 14.6331
146436, 90736620, 3.47068, 2.09236, -0.0381941, 4.20124
146436, 90736620, -0.743456, -3.89346, -9.32776, 10.1973
146436, 90736620, -0.167827, 3.57782, -19.4849, 19.8461
146436, 90736620, 0.95957, 3.2685, -7.8681, 8.59319
146436, 90736620, -1.31621, 3.03199, -1.67875, 3.81163
146436, 90736620, -2.36193, -2.24885, -2.79441, 4.35024
146436, 90736620, 3.11008, -0.561667, 10.9294, 11.4409
146436, 90749620, -4.67954, -1.11618, -3.98305, 6.37296
146436, 90749620, 1.5928, 3.01336, 15.5057, 15.8762
146436, 90749620, -1.91338, 2.42923, 7.10411, 7.74866
146436, 90749164, -20.6817, 18.7544, 10.705, 30.4703
146436, 90749164, -0.759618, -19.2653, 14.9445, 24.6323
146436, 90749164, 5.83472, -9.06919, 9.27295, 14.5041
146436, 90749164, 10.6267, 1.51008, 3.72106, 11.5412
146436, 90749164, 4.47575, -5.44503, 13.1735, 15.0863
146436, 90749164, -1.21565, 6.84234, 31.0683, 31.9494
146436, 90749164, -6.11537, -2.16312, 15.5351, 16.9597
146436, 90749164, -3.21295, -4.47768, 2.11435, 6.27457
146436, 90749164, 5.28065, -0.726284, -14.4123, 15.4655
146436, 90749164, 1.41199, 4.30144, 13.0242, 13.8467
146436, 90749164, -3.66591, -1.90614, -95.3257, 95.4234
146436, 90749164, -0.960902, -3.64897, 8.98884, 9.76275
146436, 90749164, 2.16713, -3.07229, 27.1936, 27.4548
146436, 90749164, -3.40972, -1.1686, -38.3283, 38.5132
146436, 90749164, -1.11824, 3.33729, 6.06638, 7.07747
146436, 90749164, -2.78994, -1.50632, 84.7309, 84.794
146436, 90761764, 13.9138, 16.0987, -84.5459, 87.2956
146436, 90761764, -15.5358, 13.076, -60.621, 64.0237
146436, 90761764, 12.0473, -16.3398, -0.506552, 20.9168
146436, 90761764, 2.09004, -10.1644, 17.8543, 20.8558
146436, 90761764, -4.2184, -4.46723, -95.7546, 95.9661
146436, 90761764, -5.28438, -0.132591, -1.15647, 5.46271
146436, 90761764, 4.04234, -2.71908, 3.11874, 5.87642
146436, 90761764, 4.2553, -0.197065, 3.78385, 5.75189
146436, 90761764, 3.04462, -2.32747, 27.1105, 27.3913
146436, 90761764, -2.17565, 3.14565, -6.3794, 7.47665
146436, 90761764, -0.170836, 3.47523, 68.6646, 68.757
146436, 90761764, -3.28989, -0.632174, -76.1987, 76.2752
146436, 90761764, 2.89347, 1.27255, 4.66316, 5.65301
146436, 90761764, 3.10825, -0.485456, -7.26784, 7.96555
146436, 90761764, 0.513789, -3.02234, 9.99333, 10.4741
